Run,Velocity,Protocol,Metric,Value
127,5,UWGS,Offset,1101.29
127,5,UWGS,Skew,12.0365
128,5,UWGS,Offset,1116.53
128,5,UWGS,Skew,11.639
129,5,UWGS,Offset,1131.09
129,5,UWGS,Skew,10.2444
130,5,UWGS,Offset,1159.3
130,5,UWGS,Skew,10.9647
131,5,UWGS,Offset,1113.15
131,5,UWGS,Skew,12.0446
133,5,UWGS,Offset,1094.92
133,5,UWGS,Skew,11.1408
132,5,UWGS,Offset,1105.29
132,5,UWGS,Skew,11.3983
135,5,UWGS,Offset,1119.23
135,5,UWGS,Skew,10.9757
136,5,UWGS,Offset,1085.79
136,5,UWGS,Skew,12.1865
134,5,UWGS,Offset,1117.25
134,5,UWGS,Skew,11.3479
137,5,UWGS,Offset,1161.68
137,5,UWGS,Skew,9.98385
139,5,UWGS,Offset,1117.93
139,5,UWGS,Skew,10.3992
138,5,UWGS,Offset,1101.7
138,5,UWGS,Skew,11.8401
140,5,UWGS,Offset,1061.82
140,5,UWGS,Skew,14.8987
141,5,UWGS,Offset,1086.39
141,5,UWGS,Skew,12.5035
142,5,UWGS,Offset,1123.01
142,5,UWGS,Skew,10.9472
143,5,UWGS,Offset,1115.91
143,5,UWGS,Skew,11.049
146,5,UWGS,Offset,1120.25
146,5,UWGS,Skew,11.0257
144,5,UWGS,Offset,1138.37
144,5,UWGS,Skew,10.3505
145,5,UWGS,Offset,1114.99
145,5,UWGS,Skew,10.8308
147,5,UWGS,Offset,1163.07
147,5,UWGS,Skew,8.43412
148,5,UWGS,Offset,1074.3
148,5,UWGS,Skew,13.4102
149,5,UWGS,Offset,1152.31
149,5,UWGS,Skew,9.66559
150,5,UWGS,Offset,1100.49
150,5,UWGS,Skew,11.2194
152,5,UWGS,Offset,1105.34
152,5,UWGS,Skew,11.0019
151,5,UWGS,Offset,1134.95
151,5,UWGS,Skew,10.837
153,5,UWGS,Offset,1131.09
153,5,UWGS,Skew,10.5211
154,5,UWGS,Offset,1148.55
154,5,UWGS,Skew,9.34026
155,5,UWGS,Offset,1101.9
155,5,UWGS,Skew,10.9989
156,5,UWGS,Offset,1068.18
156,5,UWGS,Skew,14.3552
157,5,UWGS,Offset,1115.91
157,5,UWGS,Skew,10.8949
159,5,UWGS,Offset,1100.17
159,5,UWGS,Skew,11.5805
158,5,UWGS,Offset,1126.94
158,5,UWGS,Skew,11.2707
160,5,UWGS,Offset,1120.65
160,5,UWGS,Skew,11.0709
161,5,UWGS,Offset,1124.75
161,5,UWGS,Skew,10.3341
162,5,UWGS,Offset,1144.27
162,5,UWGS,Skew,9.68543
163,5,UWGS,Offset,1130
163,5,UWGS,Skew,10.6698
164,5,UWGS,Offset,1112.43
164,5,UWGS,Skew,11.6957
165,5,UWGS,Offset,1090.65
165,5,UWGS,Skew,12.4558
166,5,UWGS,Offset,1120.26
166,5,UWGS,Skew,11.1085
167,5,UWGS,Offset,1105.63
167,5,UWGS,Skew,11.729
168,5,UWGS,Offset,1085.62
168,5,UWGS,Skew,11.8251
170,5,UWGS,Offset,1210.28
170,5,UWGS,Skew,6.13045
169,5,UWGS,Offset,641.509
169,5,UWGS,Skew,30.5352
171,5,UWGS,Offset,1139.78
171,5,UWGS,Skew,9.56552
172,5,UWGS,Offset,1102.03
172,5,UWGS,Skew,11.4529
173,5,UWGS,Offset,1135.76
173,5,UWGS,Skew,10.047
174,5,UWGS,Offset,1087.52
174,5,UWGS,Skew,11.9387
175,5,UWGS,Offset,1108.83
175,5,UWGS,Skew,11.0333
178,5,UWGS,Offset,1129.43
178,5,UWGS,Skew,10.6141
176,5,UWGS,Offset,1152.84
176,5,UWGS,Skew,10.1004
177,5,UWGS,Offset,1123.25
177,5,UWGS,Skew,10.7877
180,5,UWGS,Offset,1104.77
180,5,UWGS,Skew,11.3275
179,5,UWGS,Offset,1117.15
179,5,UWGS,Skew,10.6789
182,5,UWGS,Offset,1141.54
182,5,UWGS,Skew,9.78977
183,5,UWGS,Offset,1127.09
183,5,UWGS,Skew,11.2281
181,5,UWGS,Offset,1092.82
181,5,UWGS,Skew,11.4442
184,5,UWGS,Offset,1110.08
184,5,UWGS,Skew,11.0163
185,5,UWGS,Offset,1123.44
185,5,UWGS,Skew,10.9849
186,5,UWGS,Offset,1103.47
186,5,UWGS,Skew,11.3466
188,5,UWGS,Offset,1143.45
188,5,UWGS,Skew,11.6049
189,5,UWGS,Offset,1144
189,5,UWGS,Skew,10.4975
187,5,UWGS,Offset,1115.39
187,5,UWGS,Skew,11.39
190,5,UWGS,Offset,989.407
190,5,UWGS,Skew,19.5632
192,5,UWGS,Offset,595.841
192,5,UWGS,Skew,11.8079
193,5,UWGS,Offset,1107.17
193,5,UWGS,Skew,10.9904
194,5,UWGS,Offset,1106.58
194,5,UWGS,Skew,12.0954
191,5,UWGS,Offset,1119.7
191,5,UWGS,Skew,10.7114
196,5,UWGS,Offset,1091.96
196,5,UWGS,Skew,10.5358
195,5,UWGS,Offset,1122.57
195,5,UWGS,Skew,11.2371
198,5,UWGS,Offset,1090.93
198,5,UWGS,Skew,11.8077
197,5,UWGS,Offset,1156.17
197,5,UWGS,Skew,8.56451
199,5,UWGS,Offset,1033.21
199,5,UWGS,Skew,13.9724
200,5,UWGS,Offset,1121.88
200,5,UWGS,Skew,10.8705
201,5,UWGS,Offset,1136.4
201,5,UWGS,Skew,10.6069
202,5,UWGS,Offset,1036.96
202,5,UWGS,Skew,14.5984
203,5,UWGS,Offset,1121.13
203,5,UWGS,Skew,10.9621
204,5,UWGS,Offset,1149.9
204,5,UWGS,Skew,9.93047
205,5,UWGS,Offset,1096.46
205,5,UWGS,Skew,11.179
206,5,UWGS,Offset,1131.55
206,5,UWGS,Skew,11.1612
207,5,UWGS,Offset,1090.15
207,5,UWGS,Skew,12.0499
208,5,UWGS,Offset,1118.7
208,5,UWGS,Skew,10.3382
209,5,UWGS,Offset,1159.4
209,5,UWGS,Skew,9.0091
210,5,UWGS,Offset,1109.88
210,5,UWGS,Skew,10.8042
211,5,UWGS,Offset,1175.15
211,5,UWGS,Skew,7.12866
212,5,UWGS,Offset,1124.76
212,5,UWGS,Skew,11.0421
213,5,UWGS,Offset,1136.77
213,5,UWGS,Skew,10.016
214,5,UWGS,Offset,1105.57
214,5,UWGS,Skew,11.3238
215,5,UWGS,Offset,1083.34
215,5,UWGS,Skew,13.8886
216,5,UWGS,Offset,1087.51
216,5,UWGS,Skew,11.5045
217,5,UWGS,Offset,1141.92
217,5,UWGS,Skew,9.84731
219,5,UWGS,Offset,1117.04
219,5,UWGS,Skew,10.3648
220,5,UWGS,Offset,1150.58
220,5,UWGS,Skew,9.61796
218,5,UWGS,Offset,1174.64
218,5,UWGS,Skew,8.52996
221,5,UWGS,Offset,1150.69
221,5,UWGS,Skew,9.94859
222,5,UWGS,Offset,1112.67
222,5,UWGS,Skew,11.0939
223,5,UWGS,Offset,1144.95
223,5,UWGS,Skew,10.5498
224,5,UWGS,Offset,1138.41
224,5,UWGS,Skew,9.63221
226,5,UWGS,Offset,1072.6
226,5,UWGS,Skew,11.4589
227,5,UWGS,Offset,1128.08
227,5,UWGS,Skew,10.6206
225,5,UWGS,Offset,1113.31
225,5,UWGS,Skew,11.282
228,5,UWGS,Offset,1149.01
228,5,UWGS,Skew,10.3901
229,5,UWGS,Offset,1127.1
229,5,UWGS,Skew,10.3751
230,5,UWGS,Offset,1120.88
230,5,UWGS,Skew,11.0856
231,5,UWGS,Offset,1117.32
231,5,UWGS,Skew,11.234
232,5,UWGS,Offset,1105.23
232,5,UWGS,Skew,11.6874
233,5,UWGS,Offset,1072.42
233,5,UWGS,Skew,11.3935
234,5,UWGS,Offset,1108.06
234,5,UWGS,Skew,11.2234
235,5,UWGS,Offset,1134.58
235,5,UWGS,Skew,10.2661
237,5,UWGS,Offset,1095.82
237,5,UWGS,Skew,12.544
236,5,UWGS,Offset,1126.13
236,5,UWGS,Skew,10.4566
239,5,UWGS,Offset,1163.52
239,5,UWGS,Skew,9.34327
238,5,UWGS,Offset,1135.47
238,5,UWGS,Skew,10.647
240,5,UWGS,Offset,1109.97
240,5,UWGS,Skew,11.4902
241,5,UWGS,Offset,1128.84
241,5,UWGS,Skew,9.69208
242,5,UWGS,Offset,1140.18
242,5,UWGS,Skew,10.4282
243,5,UWGS,Offset,1124.02
243,5,UWGS,Skew,10.5839
244,5,UWGS,Offset,1124.5
244,5,UWGS,Skew,10.0572
246,5,UWGS,Offset,1104.11
246,5,UWGS,Skew,12.3419
245,5,UWGS,Offset,1096.27
245,5,UWGS,Skew,11.5192
248,5,UWGS,Offset,1139.03
248,5,UWGS,Skew,9.80457
247,5,UWGS,Offset,1092.22
247,5,UWGS,Skew,11.9624
249,5,UWGS,Offset,1109.39
249,5,UWGS,Skew,10.3016
250,5,UWGS,Offset,1088.27
250,5,UWGS,Skew,11.8345
252,5,UWGS,Offset,1149.57
252,5,UWGS,Skew,10.5215
251,5,UWGS,Offset,1108.49
251,5,UWGS,Skew,11.3844
253,5,UWGS,Offset,986.396
253,5,UWGS,Skew,20.801
254,5,UWGS,Offset,69.403
254,5,UWGS,Skew,88.4434
255,5,UWGS,Offset,1113.78
255,5,UWGS,Skew,11.3136
256,5,UWGS,Offset,1129.43
256,5,UWGS,Skew,10.7141
258,5,UWGS,Offset,1167.39
258,5,UWGS,Skew,9.1894
259,5,UWGS,Offset,1136.91
259,5,UWGS,Skew,9.92742
257,5,UWGS,Offset,1124.45
257,5,UWGS,Skew,10.0655
260,5,UWGS,Offset,1075.58
260,5,UWGS,Skew,12.008
261,5,UWGS,Offset,1156.08
261,5,UWGS,Skew,8.95844
262,5,UWGS,Offset,1129.27
262,5,UWGS,Skew,10.5242
264,5,UWGS,Offset,1130.68
264,5,UWGS,Skew,10.306
263,5,UWGS,Offset,1122.32
263,5,UWGS,Skew,10.7866
265,5,UWGS,Offset,1058.93
265,5,UWGS,Skew,12.6041
267,5,UWGS,Offset,1098.28
267,5,UWGS,Skew,11.8746
266,5,UWGS,Offset,1138.02
266,5,UWGS,Skew,10.0094
269,5,UWGS,Offset,1102.56
269,5,UWGS,Skew,12.1279
268,5,UWGS,Offset,1130.71
268,5,UWGS,Skew,10.9004
270,5,UWGS,Offset,1098.55
270,5,UWGS,Skew,11.3189
271,5,UWGS,Offset,1151.39
271,5,UWGS,Skew,10.823
272,5,UWGS,Offset,1112.62
272,5,UWGS,Skew,10.7988
274,5,UWGS,Offset,1152.14
274,5,UWGS,Skew,9.51432
273,5,UWGS,Offset,1118.91
273,5,UWGS,Skew,10.7232
276,5,UWGS,Offset,1090.68
276,5,UWGS,Skew,12.0953
275,5,UWGS,Offset,1014.55
275,5,UWGS,Skew,17.1681
277,5,UWGS,Offset,1121.53
277,5,UWGS,Skew,10.9069
278,5,UWGS,Offset,1147.55
278,5,UWGS,Skew,9.49852
279,5,UWGS,Offset,1135.54
279,5,UWGS,Skew,10.8061
280,5,UWGS,Offset,1134.4
280,5,UWGS,Skew,10.2895
281,5,UWGS,Offset,1087.05
281,5,UWGS,Skew,11.0826
282,5,UWGS,Offset,1101.14
282,5,UWGS,Skew,12.041
283,5,UWGS,Offset,1596.1
283,5,UWGS,Skew,19.505
284,5,UWGS,Offset,1141.97
284,5,UWGS,Skew,9.60211
286,5,UWGS,Offset,1129.18
286,5,UWGS,Skew,10.1644
285,5,UWGS,Offset,1142.39
285,5,UWGS,Skew,8.58834
287,5,UWGS,Offset,1141.69
287,5,UWGS,Skew,11.4055
288,5,UWGS,Offset,1096.94
288,5,UWGS,Skew,12.153
289,5,UWGS,Offset,1082.94
289,5,UWGS,Skew,13.7813
290,5,UWGS,Offset,1093.1
290,5,UWGS,Skew,12.0978
292,5,UWGS,Offset,969.901
292,5,UWGS,Skew,20.6309
291,5,UWGS,Offset,1112.63
291,5,UWGS,Skew,11.0829
293,5,UWGS,Offset,1125.69
293,5,UWGS,Skew,10.941
294,5,UWGS,Offset,1156.75
294,5,UWGS,Skew,10.2729
295,5,UWGS,Offset,1130.93
295,5,UWGS,Skew,10.2152
296,5,UWGS,Offset,1114.92
296,5,UWGS,Skew,12.7117
298,5,UWGS,Offset,1139.56
298,5,UWGS,Skew,10.7531
299,5,UWGS,Offset,1148.2
299,5,UWGS,Skew,10.0263
297,5,UWGS,Offset,1131.48
297,5,UWGS,Skew,10.3573
300,5,UWGS,Offset,1131.22
300,5,UWGS,Skew,10.1971
302,5,UWGS,Offset,1115.89
302,5,UWGS,Skew,10.156
301,5,UWGS,Offset,1119.4
301,5,UWGS,Skew,11.3374
303,5,UWGS,Offset,1123.69
303,5,UWGS,Skew,10.438
304,5,UWGS,Offset,1121.08
304,5,UWGS,Skew,10.5848
305,5,UWGS,Offset,1108.05
305,5,UWGS,Skew,11.3078
306,5,UWGS,Offset,1157.87
306,5,UWGS,Skew,8.77578
308,5,UWGS,Offset,919.061
308,5,UWGS,Skew,18.4507
307,5,UWGS,Offset,1113.41
307,5,UWGS,Skew,11.2
310,5,UWGS,Offset,1140.02
310,5,UWGS,Skew,9.62597
309,5,UWGS,Offset,1045.1
309,5,UWGS,Skew,13.9152
311,5,UWGS,Offset,1138.24
311,5,UWGS,Skew,10.0372
312,5,UWGS,Offset,1120.33
312,5,UWGS,Skew,10.1304
314,5,UWGS,Offset,1132.65
314,5,UWGS,Skew,9.50637
313,5,UWGS,Offset,1142.49
313,5,UWGS,Skew,8.96644
315,5,UWGS,Offset,1071.88
315,5,UWGS,Skew,13.0848
316,5,UWGS,Offset,1101.84
316,5,UWGS,Skew,11.4184
318,5,UWGS,Offset,1108.53
318,5,UWGS,Skew,11.952
317,5,UWGS,Offset,1119.94
317,5,UWGS,Skew,11.743
320,5,UWGS,Offset,1086.11
320,5,UWGS,Skew,12.0426
321,5,UWGS,Offset,1153.25
321,5,UWGS,Skew,9.24479
319,5,UWGS,Offset,1113.15
319,5,UWGS,Skew,10.7842
323,5,UWGS,Offset,1097.64
323,5,UWGS,Skew,11.5456
322,5,UWGS,Offset,1111.47
322,5,UWGS,Skew,11.4607
324,5,UWGS,Offset,1120.36
324,5,UWGS,Skew,10.7861
325,5,UWGS,Offset,1101.57
325,5,UWGS,Skew,11.4419
326,5,UWGS,Offset,1134.75
326,5,UWGS,Skew,10.7716
327,5,UWGS,Offset,1110.02
327,5,UWGS,Skew,11.3444
328,5,UWGS,Offset,1134.4
328,5,UWGS,Skew,10.1131
329,5,UWGS,Offset,1145.03
329,5,UWGS,Skew,9.38838
330,5,UWGS,Offset,1114.98
330,5,UWGS,Skew,11.3156
332,5,UWGS,Offset,1107.38
332,5,UWGS,Skew,11.5915
331,5,UWGS,Offset,1150.41
331,5,UWGS,Skew,9.36529
333,5,UWGS,Offset,1125.66
333,5,UWGS,Skew,10.9376
335,5,UWGS,Offset,1128.25
335,5,UWGS,Skew,9.93693
334,5,UWGS,Offset,1051.05
334,5,UWGS,Skew,11.3738
336,5,UWGS,Offset,1173.56
336,5,UWGS,Skew,8.43415
337,5,UWGS,Offset,1152.53
337,5,UWGS,Skew,10.0153
339,5,UWGS,Offset,1125.83
339,5,UWGS,Skew,10.1869
338,5,UWGS,Offset,1126.77
338,5,UWGS,Skew,10.2607
340,5,UWGS,Offset,1092.88
340,5,UWGS,Skew,11.8079
342,5,UWGS,Offset,1136.5
342,5,UWGS,Skew,10.164
341,5,UWGS,Offset,1113.53
341,5,UWGS,Skew,11.5089
345,5,UWGS,Offset,1154.55
345,5,UWGS,Skew,9.19373
343,5,UWGS,Offset,1117.96
343,5,UWGS,Skew,10.7601
344,5,UWGS,Offset,1107.39
344,5,UWGS,Skew,11.5112
346,5,UWGS,Offset,1081.95
346,5,UWGS,Skew,11.8506
347,5,UWGS,Offset,1116.32
347,5,UWGS,Skew,11.7667
349,5,UWGS,Offset,1140.16
349,5,UWGS,Skew,10.544
348,5,UWGS,Offset,1140.85
348,5,UWGS,Skew,9.52807
350,5,UWGS,Offset,1079.19
350,5,UWGS,Skew,12.4633
351,5,UWGS,Offset,1098.51
351,5,UWGS,Skew,11.8097
352,5,UWGS,Offset,1129.84
352,5,UWGS,Skew,10.8702
353,5,UWGS,Offset,908.775
353,5,UWGS,Skew,18.7297
354,5,UWGS,Offset,1103.78
354,5,UWGS,Skew,11.2665
355,5,UWGS,Offset,1103.41
355,5,UWGS,Skew,11.546
356,5,UWGS,Offset,1120.65
356,5,UWGS,Skew,10.6606
357,5,UWGS,Offset,1117.25
357,5,UWGS,Skew,11.2828
358,5,UWGS,Offset,1130.96
358,5,UWGS,Skew,11.3036
359,5,UWGS,Offset,1104.28
359,5,UWGS,Skew,12.0781
360,5,UWGS,Offset,1088.81
360,5,UWGS,Skew,11.9339
362,5,UWGS,Offset,1574.34
362,5,UWGS,Skew,18.5789
361,5,UWGS,Offset,1143.16
361,5,UWGS,Skew,10.404
363,5,UWGS,Offset,1113.69
363,5,UWGS,Skew,11.4445
364,5,UWGS,Offset,1094.68
364,5,UWGS,Skew,11.7464
366,5,UWGS,Offset,1115.33
366,5,UWGS,Skew,11.1004
365,5,UWGS,Offset,1149.58
365,5,UWGS,Skew,9.72827
367,5,UWGS,Offset,1128.76
367,5,UWGS,Skew,10.2356
369,5,UWGS,Offset,1098.07
369,5,UWGS,Skew,11.6276
368,5,UWGS,Offset,1107.25
368,5,UWGS,Skew,11.2654
370,5,UWGS,Offset,1111.13
370,5,UWGS,Skew,11.3146
373,5,UWGS,Offset,1111.91
373,5,UWGS,Skew,10.5553
371,5,UWGS,Offset,1148.53
371,5,UWGS,Skew,9.6669
374,5,UWGS,Offset,1118.9
374,5,UWGS,Skew,10.3567
372,5,UWGS,Offset,1143.89
372,5,UWGS,Skew,9.89148
375,5,UWGS,Offset,1236.41
375,5,UWGS,Skew,2.61049
376,5,UWGS,Offset,1105.64
376,5,UWGS,Skew,10.8938
377,5,UWGS,Offset,1114.55
377,5,UWGS,Skew,11.2642
378,5,UWGS,Offset,1125.23
378,5,UWGS,Skew,12.4112
379,5,UWGS,Offset,1130.25
379,5,UWGS,Skew,10.3022
380,5,UWGS,Offset,1125.5
380,5,UWGS,Skew,9.26126
382,5,UWGS,Offset,1138.91
382,5,UWGS,Skew,10.0811
381,5,UWGS,Offset,1118.21
381,5,UWGS,Skew,10.6969
383,5,UWGS,Offset,1104.48
383,5,UWGS,Skew,11.5143
384,5,UWGS,Offset,1118.01
384,5,UWGS,Skew,10.3709
385,5,UWGS,Offset,1084.99
385,5,UWGS,Skew,12.3549
386,5,UWGS,Offset,1106.78
386,5,UWGS,Skew,11.1946
387,5,UWGS,Offset,1126.81
387,5,UWGS,Skew,10.672
388,5,UWGS,Offset,1101.28
388,5,UWGS,Skew,11.6341
389,5,UWGS,Offset,1059.04
389,5,UWGS,Skew,14.3719
390,5,UWGS,Offset,1163.43
390,5,UWGS,Skew,9.01438
392,5,UWGS,Offset,1111.46
392,5,UWGS,Skew,11.5441
391,5,UWGS,Offset,1125.7
391,5,UWGS,Skew,11.3949
393,5,UWGS,Offset,1115.65
393,5,UWGS,Skew,11.6593
395,5,UWGS,Offset,1093.34
395,5,UWGS,Skew,12.4098
394,5,UWGS,Offset,1114.68
394,5,UWGS,Skew,11.2307
396,5,UWGS,Offset,1106.53
396,5,UWGS,Skew,11.7789
397,5,UWGS,Offset,1028.79
397,5,UWGS,Skew,17.4815
398,5,UWGS,Offset,1124.82
398,5,UWGS,Skew,10.7002
399,5,UWGS,Offset,1173.84
399,5,UWGS,Skew,7.87807
401,5,UWGS,Offset,1100.18
401,5,UWGS,Skew,11.3437
400,5,UWGS,Offset,1157.76
400,5,UWGS,Skew,8.90187
402,5,UWGS,Offset,1141.52
402,5,UWGS,Skew,10.8167
403,5,UWGS,Offset,1172.22
403,5,UWGS,Skew,8.95388
405,5,UWGS,Offset,1164.52
405,5,UWGS,Skew,8.4483
404,5,UWGS,Offset,1099.22
404,5,UWGS,Skew,12.0666
406,5,UWGS,Offset,1081.85
406,5,UWGS,Skew,12.8272
407,5,UWGS,Offset,1118.03
407,5,UWGS,Skew,11.1671
409,5,UWGS,Offset,1626.2
409,5,UWGS,Skew,31.0445
408,5,UWGS,Offset,1119.2
408,5,UWGS,Skew,10.8125
410,5,UWGS,Offset,1112.74
410,5,UWGS,Skew,10.8328
411,5,UWGS,Offset,1166.35
411,5,UWGS,Skew,9.35104
412,5,UWGS,Offset,638.169
412,5,UWGS,Skew,8.33947
413,5,UWGS,Offset,1161.93
413,5,UWGS,Skew,9.50455
415,5,UWGS,Offset,1120.32
415,5,UWGS,Skew,10.1527
414,5,UWGS,Offset,1086.4
414,5,UWGS,Skew,12.6791
416,5,UWGS,Offset,1108.67
416,5,UWGS,Skew,10.3313
417,5,UWGS,Offset,1104.15
417,5,UWGS,Skew,11.3476
420,5,UWGS,Offset,1079.6
420,5,UWGS,Skew,13.3582
419,5,UWGS,Offset,1121.11
419,5,UWGS,Skew,10.7423
418,5,UWGS,Offset,1127.14
418,5,UWGS,Skew,10.7346
421,5,UWGS,Offset,1122.51
421,5,UWGS,Skew,11.339
422,5,UWGS,Offset,1106.01
422,5,UWGS,Skew,11.414
423,5,UWGS,Offset,1085.98
423,5,UWGS,Skew,11.1575
424,5,UWGS,Offset,1125.15
424,5,UWGS,Skew,10.7731
426,5,UWGS,Offset,942.908
426,5,UWGS,Skew,19.4759
425,5,UWGS,Offset,1124.42
425,5,UWGS,Skew,11.1405
427,5,UWGS,Offset,1190.76
427,5,UWGS,Skew,10.2468
428,5,UWGS,Offset,1139.24
428,5,UWGS,Skew,10.0078
429,5,UWGS,Offset,1149.69
429,5,UWGS,Skew,9.69488
430,5,UWGS,Offset,1097.45
430,5,UWGS,Skew,11.9662
433,5,UWGS,Offset,1087.14
433,5,UWGS,Skew,13.3086
431,5,UWGS,Offset,1115.9
431,5,UWGS,Skew,11.8164
432,5,UWGS,Offset,1113.66
432,5,UWGS,Skew,10.6502
435,5,UWGS,Offset,1125.49
435,5,UWGS,Skew,11.203
434,5,UWGS,Offset,1136.05
434,5,UWGS,Skew,10.1443
436,5,UWGS,Offset,1104.49
436,5,UWGS,Skew,11.3651
438,5,UWGS,Offset,1098.03
438,5,UWGS,Skew,11.097
437,5,UWGS,Offset,1105.22
437,5,UWGS,Skew,11.2996
439,5,UWGS,Offset,1078.26
439,5,UWGS,Skew,12.4595
441,5,UWGS,Offset,1127.2
441,5,UWGS,Skew,11.0902
440,5,UWGS,Offset,1135.61
440,5,UWGS,Skew,10.573
443,5,UWGS,Offset,1107.76
443,5,UWGS,Skew,10.5493
442,5,UWGS,Offset,1126.81
442,5,UWGS,Skew,10.9255
444,5,UWGS,Offset,1097.18
444,5,UWGS,Skew,11.5598
445,5,UWGS,Offset,1207.42
445,5,UWGS,Skew,6.97594
446,5,UWGS,Offset,1119.86
446,5,UWGS,Skew,10.5538
447,5,UWGS,Offset,1080.91
447,5,UWGS,Skew,12.1111
448,5,UWGS,Offset,1098.91
448,5,UWGS,Skew,11.5317
449,5,UWGS,Offset,1266.81
449,5,UWGS,Skew,2.47335
450,5,UWGS,Offset,1151.84
450,5,UWGS,Skew,10.3509
451,5,UWGS,Offset,1118.8
451,5,UWGS,Skew,10.6961
453,5,UWGS,Offset,1118.8
453,5,UWGS,Skew,10.3204
452,5,UWGS,Offset,1079.11
452,5,UWGS,Skew,12.2839
454,5,UWGS,Offset,1103.6
454,5,UWGS,Skew,11.5967
455,5,UWGS,Offset,1131.3
455,5,UWGS,Skew,11.1128
457,5,UWGS,Offset,1108.59
457,5,UWGS,Skew,10.924
456,5,UWGS,Offset,1060.46
456,5,UWGS,Skew,13.5358
458,5,UWGS,Offset,1113.5
458,5,UWGS,Skew,11.7541
459,5,UWGS,Offset,1104.26
459,5,UWGS,Skew,11.2411
460,5,UWGS,Offset,1112.44
460,5,UWGS,Skew,11.0742
461,5,UWGS,Offset,1107.9
461,5,UWGS,Skew,10.5399
462,5,UWGS,Offset,1138.15
462,5,UWGS,Skew,10.5931
463,5,UWGS,Offset,1131.71
463,5,UWGS,Skew,10.9432
465,5,UWGS,Offset,1128.14
465,5,UWGS,Skew,10.7075
464,5,UWGS,Offset,1133.51
464,5,UWGS,Skew,10.3356
466,5,UWGS,Offset,1073.27
466,5,UWGS,Skew,12.6101
467,5,UWGS,Offset,1127.39
467,5,UWGS,Skew,9.9953
468,5,UWGS,Offset,1132.11
468,5,UWGS,Skew,10.5015
469,5,UWGS,Offset,1136.26
469,5,UWGS,Skew,10.4143
470,5,UWGS,Offset,1178.42
470,5,UWGS,Skew,8.61015
471,5,UWGS,Offset,1105.47
471,5,UWGS,Skew,11.3821
472,5,UWGS,Offset,1089.26
472,5,UWGS,Skew,11.5191
473,5,UWGS,Offset,1113.38
473,5,UWGS,Skew,10.6222
474,5,UWGS,Offset,1120.97
474,5,UWGS,Skew,11.0494
475,5,UWGS,Offset,1120.19
475,5,UWGS,Skew,10.3184
476,5,UWGS,Offset,1084.33
476,5,UWGS,Skew,11.8293
477,5,UWGS,Offset,1129.24
477,5,UWGS,Skew,10.377
478,5,UWGS,Offset,1108.96
478,5,UWGS,Skew,11.3355
479,5,UWGS,Offset,1111.86
479,5,UWGS,Skew,10.9127
480,5,UWGS,Offset,1150.42
480,5,UWGS,Skew,9.40832
481,5,UWGS,Offset,1136.65
481,5,UWGS,Skew,9.69156
482,5,UWGS,Offset,1131.66
482,5,UWGS,Skew,10.0419
484,5,UWGS,Offset,1108.6
484,5,UWGS,Skew,11.1274
483,5,UWGS,Offset,1123.93
483,5,UWGS,Skew,11.078
485,5,UWGS,Offset,1005.76
485,5,UWGS,Skew,11.8465
486,5,UWGS,Offset,1093.67
486,5,UWGS,Skew,11.4591
487,5,UWGS,Offset,1124.18
487,5,UWGS,Skew,11.2547
488,5,UWGS,Offset,1140.39
488,5,UWGS,Skew,9.39525
489,5,UWGS,Offset,1128.38
489,5,UWGS,Skew,11.0371
490,5,UWGS,Offset,1122.13
490,5,UWGS,Skew,11.0176
491,5,UWGS,Offset,1137.98
491,5,UWGS,Skew,9.91377
492,5,UWGS,Offset,1128.29
492,5,UWGS,Skew,10.5807
493,5,UWGS,Offset,1059.72
493,5,UWGS,Skew,13.0092
494,5,UWGS,Offset,1132.96
494,5,UWGS,Skew,10.1164
495,5,UWGS,Offset,1102.84
495,5,UWGS,Skew,10.7233
496,5,UWGS,Offset,1108.31
496,5,UWGS,Skew,11.8663
498,5,UWGS,Offset,1174.39
498,5,UWGS,Skew,8.69986
497,5,UWGS,Offset,1102.23
497,5,UWGS,Skew,11.7227
499,5,UWGS,Offset,761.958
499,5,UWGS,Skew,41.2153
500,5,UWGS,Offset,1087.47
500,5,UWGS,Skew,11.495
501,5,UWGS,Offset,1109.27
501,5,UWGS,Skew,9.92345
502,5,UWGS,Offset,1111.39
502,5,UWGS,Skew,11.1849
504,5,UWGS,Offset,1128.03
504,5,UWGS,Skew,10.5448
503,5,UWGS,Offset,976.227
503,5,UWGS,Skew,14.7333
506,5,UWGS,Offset,1080.22
506,5,UWGS,Skew,12.3435
505,5,UWGS,Offset,1117.3
505,5,UWGS,Skew,10.3317
507,5,UWGS,Offset,1136.91
507,5,UWGS,Skew,10.9702
508,5,UWGS,Offset,1069.97
508,5,UWGS,Skew,12.7094
510,5,UWGS,Offset,1157.07
510,5,UWGS,Skew,9.32116
509,5,UWGS,Offset,1155.42
509,5,UWGS,Skew,10.2534
512,5,UWGS,Offset,1106.33
512,5,UWGS,Skew,11.6536
513,5,UWGS,Offset,1112.08
513,5,UWGS,Skew,11.2213
511,5,UWGS,Offset,1114.7
511,5,UWGS,Skew,10.5013
514,5,UWGS,Offset,1101.56
514,5,UWGS,Skew,11.4128
515,5,UWGS,Offset,1148.2
515,5,UWGS,Skew,9.93329
518,5,UWGS,Offset,1127.84
