Run,TrajectoryPositionNoise,Protocol,Metric,Value
456,3,UWGS,Offset,705.861
456,3,UWGS,Skew,57.7556
457,3,UWGS,Offset,95.9673
457,3,UWGS,Skew,56.0593
458,3,UWGS,Offset,1262.22
458,3,UWGS,Skew,111.146
459,3,UWGS,Offset,4269.27
459,3,UWGS,Skew,219.239
460,3,UWGS,Offset,565.265
460,3,UWGS,Skew,31.7234
461,3,UWGS,Offset,1918.3
461,3,UWGS,Skew,112.501
463,3,UWGS,Offset,4486.3
463,3,UWGS,Skew,230.721
462,3,UWGS,Offset,2872.85
462,3,UWGS,Skew,66.1084
464,3,UWGS,Offset,1379.99
464,3,UWGS,Skew,19.1386
465,3,UWGS,Offset,1752.58
465,3,UWGS,Skew,9.30025
467,3,UWGS,Offset,143.255
467,3,UWGS,Skew,26.7755
466,3,UWGS,Offset,1525.28
466,3,UWGS,Skew,79.9355
468,3,UWGS,Offset,2031.25
468,3,UWGS,Skew,98.4775
469,3,UWGS,Offset,2047.12
469,3,UWGS,Skew,156.519
470,3,UWGS,Offset,642.123
470,3,UWGS,Skew,7.94631
471,3,UWGS,Offset,35557
471,3,UWGS,Skew,936.162
472,3,UWGS,Offset,2885.72
472,3,UWGS,Skew,3.72588
475,3,UWGS,Offset,1380.85
475,3,UWGS,Skew,47.9588
473,3,UWGS,Offset,31.749
473,3,UWGS,Skew,136.331
474,3,UWGS,Offset,506.607
474,3,UWGS,Skew,56.6794
476,3,UWGS,Offset,1839.92
476,3,UWGS,Skew,48.7481
477,3,UWGS,Offset,1822.34
477,3,UWGS,Skew,31.9295
480,3,UWGS,Offset,54972.6
480,3,UWGS,Skew,2036.81
479,3,UWGS,Offset,12093.6
479,3,UWGS,Skew,386.635
481,3,UWGS,Offset,211.464
481,3,UWGS,Skew,44.1009
478,3,UWGS,Offset,3380
478,3,UWGS,Skew,63.2945
482,3,UWGS,Offset,296.716
482,3,UWGS,Skew,36.6182
484,3,UWGS,Offset,2104.68
484,3,UWGS,Skew,164.327
483,3,UWGS,Offset,230.99
483,3,UWGS,Skew,19.1311
485,3,UWGS,Offset,3083.53
485,3,UWGS,Skew,133.662
486,3,UWGS,Offset,2743.72
486,3,UWGS,Skew,72.2006
487,3,UWGS,Offset,916.936
487,3,UWGS,Skew,27.9733
488,3,UWGS,Offset,1675.49
488,3,UWGS,Skew,108.844
489,3,UWGS,Offset,1712.05
489,3,UWGS,Skew,92.6542
492,3,UWGS,Offset,49.4875
492,3,UWGS,Skew,26.2365
490,3,UWGS,Offset,2166.58
490,3,UWGS,Skew,104.818
491,3,UWGS,Offset,3143.39
491,3,UWGS,Skew,165.377
493,3,UWGS,Offset,1485.04
493,3,UWGS,Skew,5.52197
494,3,UWGS,Offset,4029.52
494,3,UWGS,Skew,100.61
495,3,UWGS,Offset,2218.43
495,3,UWGS,Skew,27.0619
497,3,UWGS,Offset,514.129
497,3,UWGS,Skew,72.5854
496,3,UWGS,Offset,36537.1
496,3,UWGS,Skew,580.738
499,3,UWGS,Offset,1547.74
499,3,UWGS,Skew,35.2568
498,3,UWGS,Offset,89.1933
498,3,UWGS,Skew,6.08651
500,3,UWGS,Offset,2015.66
500,3,UWGS,Skew,133.418
501,3,UWGS,Offset,1768.48
501,3,UWGS,Skew,125.828
502,3,UWGS,Offset,2892.04
502,3,UWGS,Skew,144.05
503,3,UWGS,Offset,917.017
503,3,UWGS,Skew,60.3017
504,3,UWGS,Offset,3118.96
504,3,UWGS,Skew,22.388
506,3,UWGS,Offset,1405.84
506,3,UWGS,Skew,52.0301
505,3,UWGS,Offset,1704.95
505,3,UWGS,Skew,75.7567
507,3,UWGS,Offset,4022.6
507,3,UWGS,Skew,204.348
509,3,UWGS,Offset,1816.68
509,3,UWGS,Skew,34.7149
508,3,UWGS,Offset,4268.35
508,3,UWGS,Skew,94.3635
510,3,UWGS,Offset,1429.94
510,3,UWGS,Skew,29.3718
511,3,UWGS,Offset,610.454
511,3,UWGS,Skew,91.7317
512,3,UWGS,Offset,1755.96
512,3,UWGS,Skew,104.659
513,3,UWGS,Offset,2577.1
513,3,UWGS,Skew,153.086
514,3,UWGS,Offset,3447.62
514,3,UWGS,Skew,95.1267
515,3,UWGS,Offset,2125.74
515,3,UWGS,Skew,25.5819
516,3,UWGS,Offset,94.4974
516,3,UWGS,Skew,10.3896
517,3,UWGS,Offset,2438.49
517,3,UWGS,Skew,35.0305
518,3,UWGS,Offset,1832.63
518,3,UWGS,Skew,47.8786
519,3,UWGS,Offset,1130.12
519,3,UWGS,Skew,84.242
520,3,UWGS,Offset,1550.26
520,3,UWGS,Skew,118.405
521,3,UWGS,Offset,1352.3
521,3,UWGS,Skew,22.5594
522,3,UWGS,Offset,3521.88
522,3,UWGS,Skew,194.872
523,3,UWGS,Offset,909.476
523,3,UWGS,Skew,7.62455
524,3,UWGS,Offset,12.8598
524,3,UWGS,Skew,32.1169
525,3,UWGS,Offset,1558.94
525,3,UWGS,Skew,29.65
526,3,UWGS,Offset,370.633
526,3,UWGS,Skew,32.573
527,3,UWGS,Offset,4426.69
527,3,UWGS,Skew,53.8637
529,3,UWGS,Offset,18572.7
529,3,UWGS,Skew,377.596
528,3,UWGS,Offset,224.543
528,3,UWGS,Skew,89.1319
530,3,UWGS,Offset,2850.53
530,3,UWGS,Skew,104.723
531,3,UWGS,Offset,4118.85
531,3,UWGS,Skew,204.669
533,3,UWGS,Offset,4277.49
533,3,UWGS,Skew,84.2263
532,3,UWGS,Offset,678.027
532,3,UWGS,Skew,49.5048
534,3,UWGS,Offset,1642
534,3,UWGS,Skew,1.62812
535,3,UWGS,Offset,321.598
535,3,UWGS,Skew,4.65065
536,3,UWGS,Offset,306.149
536,3,UWGS,Skew,6.69465
537,3,UWGS,Offset,2064.18
537,3,UWGS,Skew,124.555
539,3,UWGS,Offset,1624.9
539,3,UWGS,Skew,77.4059
540,3,UWGS,Offset,3011.74
540,3,UWGS,Skew,105.195
538,3,UWGS,Offset,378.707
538,3,UWGS,Skew,17.2415
542,3,UWGS,Offset,2554.16
542,3,UWGS,Skew,82.0966
541,3,UWGS,Offset,2478.26
541,3,UWGS,Skew,119.451
543,3,UWGS,Offset,462.426
543,3,UWGS,Skew,8.04499
544,3,UWGS,Offset,3450.89
544,3,UWGS,Skew,69.8318
546,3,UWGS,Offset,1146.91
546,3,UWGS,Skew,124.246
545,3,UWGS,Offset,3290.4
545,3,UWGS,Skew,74.3803
547,3,UWGS,Offset,1228.55
547,3,UWGS,Skew,127.779
548,3,UWGS,Offset,933.099
548,3,UWGS,Skew,0.86875
549,3,UWGS,Offset,4671.95
549,3,UWGS,Skew,175.227
550,3,UWGS,Offset,2757.23
550,3,UWGS,Skew,55.866
551,3,UWGS,Offset,284.836
551,3,UWGS,Skew,61.8528
552,3,UWGS,Offset,3417.24
552,3,UWGS,Skew,157.267
553,3,UWGS,Offset,1759.25
553,3,UWGS,Skew,34.7756
555,3,UWGS,Offset,146.96
555,3,UWGS,Skew,9.23306
554,3,UWGS,Offset,1690.14
554,3,UWGS,Skew,64.6383
556,3,UWGS,Offset,1173.64
556,3,UWGS,Skew,30.7578
557,3,UWGS,Offset,369.451
557,3,UWGS,Skew,94.4084
559,3,UWGS,Offset,5487.98
559,3,UWGS,Skew,327.629
558,3,UWGS,Offset,2262.34
558,3,UWGS,Skew,62.6618
560,3,UWGS,Offset,212.98
560,3,UWGS,Skew,2.12813
561,3,UWGS,Offset,378.593
561,3,UWGS,Skew,31.7724
562,3,UWGS,Offset,2106.86
562,3,UWGS,Skew,100.641
563,3,UWGS,Offset,2851.49
563,3,UWGS,Skew,133.959
564,3,UWGS,Offset,5563.64
564,3,UWGS,Skew,185.329
565,3,UWGS,Offset,620.049
565,3,UWGS,Skew,15.9913
566,3,UWGS,Offset,375.569
566,3,UWGS,Skew,99.4764
568,3,UWGS,Offset,1621.98
568,3,UWGS,Skew,115.311
569,3,UWGS,Offset,569.369
569,3,UWGS,Skew,49.1944
567,3,UWGS,Offset,3122.12
567,3,UWGS,Skew,32.8249
570,3,UWGS,Offset,915.837
570,3,UWGS,Skew,4.77255
571,3,UWGS,Offset,2158.55
571,3,UWGS,Skew,136.642
572,3,UWGS,Offset,401.85
572,3,UWGS,Skew,53.7223
573,3,UWGS,Offset,440.584
573,3,UWGS,Skew,1.26017
574,3,UWGS,Offset,1258.91
574,3,UWGS,Skew,53.7132
576,3,UWGS,Offset,512.844
576,3,UWGS,Skew,55.227
575,3,UWGS,Offset,47000.3
575,3,UWGS,Skew,3820.32
577,3,UWGS,Offset,8918.53
577,3,UWGS,Skew,270.905
578,3,UWGS,Offset,43346.8
578,3,UWGS,Skew,2438.18
580,3,UWGS,Offset,302.086
580,3,UWGS,Skew,31.3458
579,3,UWGS,Offset,858.501
579,3,UWGS,Skew,39.4972
581,3,UWGS,Offset,2847.68
581,3,UWGS,Skew,108.791
582,3,UWGS,Offset,635.187
582,3,UWGS,Skew,76.5811
584,3,UWGS,Offset,1439.63
584,3,UWGS,Skew,130.688
583,3,UWGS,Offset,2523.25
583,3,UWGS,Skew,72.6032
585,3,UWGS,Offset,418.471
585,3,UWGS,Skew,8.62626
586,3,UWGS,Offset,1209.58
586,3,UWGS,Skew,97.9528
587,3,UWGS,Offset,4193.07
587,3,UWGS,Skew,45.373
588,3,UWGS,Offset,3672.76
588,3,UWGS,Skew,181.258
589,3,UWGS,Offset,1748.13
589,3,UWGS,Skew,22.7978
590,3,UWGS,Offset,19566
590,3,UWGS,Skew,189.856
591,3,UWGS,Offset,2544.38
591,3,UWGS,Skew,63.1568
593,3,UWGS,Offset,3172.49
593,3,UWGS,Skew,138.445
592,3,UWGS,Offset,573.024
592,3,UWGS,Skew,26.4497
594,3,UWGS,Offset,289.052
594,3,UWGS,Skew,45.9544
596,3,UWGS,Offset,1501.01
596,3,UWGS,Skew,1.73872
597,3,UWGS,Offset,2096.4
597,3,UWGS,Skew,104.506
598,3,UWGS,Offset,4111.07
598,3,UWGS,Skew,156.38
595,3,UWGS,Offset,385.547
595,3,UWGS,Skew,61.552
599,3,UWGS,Offset,1191.5
599,3,UWGS,Skew,30.6145
600,3,UWGS,Offset,2358.59
600,3,UWGS,Skew,58.8315
601,3,UWGS,Offset,220.287
601,3,UWGS,Skew,9.84354
602,3,UWGS,Offset,4182.89
602,3,UWGS,Skew,32.5013
605,3,UWGS,Offset,92.026
605,3,UWGS,Skew,111.595
603,3,UWGS,Offset,2910.27
603,3,UWGS,Skew,132.663
604,3,UWGS,Offset,452.876
604,3,UWGS,Skew,17.403
606,3,UWGS,Offset,1998.56
606,3,UWGS,Skew,82.0938
607,3,UWGS,Offset,709.332
607,3,UWGS,Skew,31.8964
611,3,UWGS,Offset,1415.99
611,3,UWGS,Skew,74.3876
609,3,UWGS,Offset,1163.38
609,3,UWGS,Skew,18.7018
610,3,UWGS,Offset,1616.94
610,3,UWGS,Skew,0.286372
608,3,UWGS,Offset,1850.92
608,3,UWGS,Skew,126.859
612,3,UWGS,Offset,2630.36
612,3,UWGS,Skew,30.4819
613,3,UWGS,Offset,4689.96
613,3,UWGS,Skew,136.555
615,3,UWGS,Offset,655.427
615,3,UWGS,Skew,22.5403
616,3,UWGS,Offset,3821.98
616,3,UWGS,Skew,16.9813
614,3,UWGS,Offset,5013.07
614,3,UWGS,Skew,233.528
617,3,UWGS,Offset,7621.7
617,3,UWGS,Skew,369.64
618,3,UWGS,Offset,2028.32
618,3,UWGS,Skew,24.6673
619,3,UWGS,Offset,3120.71
619,3,UWGS,Skew,95.5119
620,3,UWGS,Offset,14.8079
620,3,UWGS,Skew,20.4505
621,3,UWGS,Offset,2249.9
621,3,UWGS,Skew,76.4197
622,3,UWGS,Offset,1676.27
622,3,UWGS,Skew,142.102
623,3,UWGS,Offset,1422.13
623,3,UWGS,Skew,116.379
624,3,UWGS,Offset,646.159
624,3,UWGS,Skew,18.0069
625,3,UWGS,Offset,705.999
625,3,UWGS,Skew,19.368
626,3,UWGS,Offset,1703.41
626,3,UWGS,Skew,49.6921
627,3,UWGS,Offset,499.73
627,3,UWGS,Skew,24.6822
628,3,UWGS,Offset,589.295
628,3,UWGS,Skew,11.2729
629,3,UWGS,Offset,75.1167
629,3,UWGS,Skew,22.5217
630,3,UWGS,Offset,1155.82
630,3,UWGS,Skew,29.8894
631,3,UWGS,Offset,595.673
631,3,UWGS,Skew,28.8707
632,3,UWGS,Offset,110.341
632,3,UWGS,Skew,24.0209
633,3,UWGS,Offset,5121.15
633,3,UWGS,Skew,145.255
634,3,UWGS,Offset,2848.82
634,3,UWGS,Skew,116.289
635,3,UWGS,Offset,1727.19
635,3,UWGS,Skew,47.8314
637,3,UWGS,Offset,1275.04
637,3,UWGS,Skew,55.6026
638,3,UWGS,Offset,33.0611
638,3,UWGS,Skew,8.6273
636,3,UWGS,Offset,1698.06
636,3,UWGS,Skew,22.8681
639,3,UWGS,Offset,4413.22
639,3,UWGS,Skew,118.995
640,3,UWGS,Offset,2615.27
640,3,UWGS,Skew,46.6953
641,3,UWGS,Offset,279.237
641,3,UWGS,Skew,28.751
642,3,UWGS,Offset,2160.19
642,3,UWGS,Skew,34.0524
643,3,UWGS,Offset,3435.26
643,3,UWGS,Skew,157.518
646,3,UWGS,Offset,3069
646,3,UWGS,Skew,89.9702
644,3,UWGS,Offset,939.002
644,3,UWGS,Skew,5.42532
647,3,UWGS,Offset,1932.36
647,3,UWGS,Skew,46.2423
645,3,UWGS,Offset,2308.69
645,3,UWGS,Skew,40.0562
648,3,UWGS,Offset,3666.43
648,3,UWGS,Skew,71.3874
650,3,UWGS,Offset,1538.22
650,3,UWGS,Skew,40.6083
651,3,UWGS,Offset,3469.91
651,3,UWGS,Skew,136.431
649,3,UWGS,Offset,75249.2
649,3,UWGS,Skew,4559.32
653,3,UWGS,Offset,3765.4
653,3,UWGS,Skew,98.1111
652,3,UWGS,Offset,1197.44
652,3,UWGS,Skew,33.8369
654,3,UWGS,Offset,1710.25
654,3,UWGS,Skew,47.5642
655,3,UWGS,Offset,232185
655,3,UWGS,Skew,8147.65
656,3,UWGS,Offset,67.1935
656,3,UWGS,Skew,40.3307
658,3,UWGS,Offset,1455.4
658,3,UWGS,Skew,136.186
657,3,UWGS,Offset,154.982
657,3,UWGS,Skew,30.9327
659,3,UWGS,Offset,2083.17
659,3,UWGS,Skew,21.4807
661,3,UWGS,Offset,5512
661,3,UWGS,Skew,160.949
660,3,UWGS,Offset,11478.5
660,3,UWGS,Skew,521.515
662,3,UWGS,Offset,2624.79
662,3,UWGS,Skew,30.0649
663,3,UWGS,Offset,2017.54
663,3,UWGS,Skew,102.962
664,3,UWGS,Offset,8568.12
664,3,UWGS,Skew,229.588
665,3,UWGS,Offset,793.188
665,3,UWGS,Skew,15.0798
666,3,UWGS,Offset,589.846
666,3,UWGS,Skew,42.4365
668,3,UWGS,Offset,481.797
668,3,UWGS,Skew,62.2279
669,3,UWGS,Offset,86237.7
669,3,UWGS,Skew,3329.49
667,3,UWGS,Offset,2822.87
667,3,UWGS,Skew,12.9024
670,3,UWGS,Offset,1492.23
670,3,UWGS,Skew,19.1326
671,3,UWGS,Offset,414.86
671,3,UWGS,Skew,20.7544
674,3,UWGS,Offset,802.202
674,3,UWGS,Skew,74.4648
672,3,UWGS,Offset,21169.7
672,3,UWGS,Skew,773.3
675,3,UWGS,Offset,606.695
675,3,UWGS,Skew,176.863
673,3,UWGS,Offset,590.477
673,3,UWGS,Skew,90.7472
676,3,UWGS,Offset,1306.39
676,3,UWGS,Skew,0.685526
677,3,UWGS,Offset,7906.29
677,3,UWGS,Skew,284.42
678,3,UWGS,Offset,2123.42
678,3,UWGS,Skew,80.828
679,3,UWGS,Offset,1492.47
679,3,UWGS,Skew,169.274
680,3,UWGS,Offset,149.322
680,3,UWGS,Skew,2.88757
682,3,UWGS,Offset,3976.07
682,3,UWGS,Skew,76.2469
681,3,UWGS,Offset,1389.33
681,3,UWGS,Skew,48.5455
684,3,UWGS,Offset,2333.2
684,3,UWGS,Skew,86.6675
683,3,UWGS,Offset,2087.33
683,3,UWGS,Skew,112.761
685,3,UWGS,Offset,2813.4
685,3,UWGS,Skew,93.2025
686,3,UWGS,Offset,995.715
686,3,UWGS,Skew,80.2133
687,3,UWGS,Offset,24349
687,3,UWGS,Skew,1973.52
688,3,UWGS,Offset,1497.19
688,3,UWGS,Skew,5.70513
690,3,UWGS,Offset,5450.5
690,3,UWGS,Skew,75.5086
689,3,UWGS,Offset,4541.82
689,3,UWGS,Skew,62.3875
691,3,UWGS,Offset,2227.67
691,3,UWGS,Skew,1.00215
693,3,UWGS,Offset,1609.75
693,3,UWGS,Skew,54.8976
692,3,UWGS,Offset,3456.58
692,3,UWGS,Skew,51.644
694,3,UWGS,Offset,5597.71
694,3,UWGS,Skew,56.7421
696,3,UWGS,Offset,4261.25
696,3,UWGS,Skew,209.324
695,3,UWGS,Offset,1168.03
695,3,UWGS,Skew,71.945
697,3,UWGS,Offset,392.991
697,3,UWGS,Skew,36.2946
698,3,UWGS,Offset,2496.79
698,3,UWGS,Skew,111.473
700,3,UWGS,Offset,376.913
700,3,UWGS,Skew,26.7954
699,3,UWGS,Offset,103.912
699,3,UWGS,Skew,63.9729
701,3,UWGS,Offset,3824.77
701,3,UWGS,Skew,311.715
702,3,UWGS,Offset,1369.77
702,3,UWGS,Skew,75.4322
703,3,UWGS,Offset,25099.4
703,3,UWGS,Skew,957.688
704,3,UWGS,Offset,388.583
704,3,UWGS,Skew,25.5445
705,3,UWGS,Offset,171.139
705,3,UWGS,Skew,51.975
706,3,UWGS,Offset,2118.88
706,3,UWGS,Skew,52.6697
708,3,UWGS,Offset,1996.32
708,3,UWGS,Skew,111.035
707,3,UWGS,Offset,168.132
707,3,UWGS,Skew,1.11751
709,3,UWGS,Offset,3665.75
709,3,UWGS,Skew,156.572
710,3,UWGS,Offset,5956.54
710,3,UWGS,Skew,270.792
711,3,UWGS,Offset,6362.4
711,3,UWGS,Skew,231.211
713,3,UWGS,Offset,527.052
713,3,UWGS,Skew,7.70326
712,3,UWGS,Offset,1813.43
712,3,UWGS,Skew,99.3093
714,3,UWGS,Offset,81.9833
714,3,UWGS,Skew,2.25141
716,3,UWGS,Offset,308.583
716,3,UWGS,Skew,34.9826
715,3,UWGS,Offset,4885.68
715,3,UWGS,Skew,149.94
717,3,UWGS,Offset,6994.27
717,3,UWGS,Skew,175.552
718,3,UWGS,Offset,3952.42
718,3,UWGS,Skew,129.685
720,3,UWGS,Offset,4491.76
720,3,UWGS,Skew,169.7
719,3,UWGS,Offset,743.399
719,3,UWGS,Skew,15.4917
721,3,UWGS,Offset,619.573
721,3,UWGS,Skew,37.357
722,3,UWGS,Offset,4790.54
722,3,UWGS,Skew,207.748
723,3,UWGS,Offset,21034.1
723,3,UWGS,Skew,1044.03
724,3,UWGS,Offset,1240.47
724,3,UWGS,Skew,16.9299
725,3,UWGS,Offset,2548.3
725,3,UWGS,Skew,115.775
726,3,UWGS,Offset,2784.29
726,3,UWGS,Skew,128.269
728,3,UWGS,Offset,1237.8
728,3,UWGS,Skew,57.896
727,3,UWGS,Offset,3063.61
727,3,UWGS,Skew,60.1489
729,3,UWGS,Offset,2592.37
729,3,UWGS,Skew,121.524
730,3,UWGS,Offset,3638.48
730,3,UWGS,Skew,201.61
732,3,UWGS,Offset,1237.07
732,3,UWGS,Skew,78.3123
731,3,UWGS,Offset,174.223
731,3,UWGS,Skew,25.6385
733,3,UWGS,Offset,2430.14
733,3,UWGS,Skew,155.264
735,3,UWGS,Offset,15401
735,3,UWGS,Skew,1193.13
736,3,UWGS,Offset,4076.85
736,3,UWGS,Skew,32.5073
734,3,UWGS,Offset,3010.19
734,3,UWGS,Skew,11.1019
737,3,UWGS,Offset,599.638
737,3,UWGS,Skew,13.4499
739,3,UWGS,Offset,3850.41
739,3,UWGS,Skew,198.967
738,3,UWGS,Offset,1567.02
738,3,UWGS,Skew,134.237
740,3,UWGS,Offset,520.273
740,3,UWGS,Skew,3.42252
741,3,UWGS,Offset,113.083
741,3,UWGS,Skew,16.3971
742,3,UWGS,Offset,711.399
742,3,UWGS,Skew,89.3725
743,3,UWGS,Offset,4551.99
743,3,UWGS,Skew,216.712
744,3,UWGS,Offset,2704.57
744,3,UWGS,Skew,99.1367
745,3,UWGS,Offset,1298.35
745,3,UWGS,Skew,38.9766
746,3,UWGS,Offset,52.8855
746,3,UWGS,Skew,41.3584
747,3,UWGS,Offset,3004.45
747,3,UWGS,Skew,151.257
748,3,UWGS,Offset,2680.54
748,3,UWGS,Skew,84.5526
749,3,UWGS,Offset,2862.82
749,3,UWGS,Skew,75.6885
751,3,UWGS,Offset,2333.69
751,3,UWGS,Skew,43.2015
752,3,UWGS,Offset,770.687
752,3,UWGS,Skew,37.1256
753,3,UWGS,Offset,3911.2
753,3,UWGS,Skew,43.486
750,3,UWGS,Offset,2113.32
750,3,UWGS,Skew,121.692
754,3,UWGS,Offset,1712.75
754,3,UWGS,Skew,89.1191
755,3,UWGS,Offset,25472.7
755,3,UWGS,Skew,765.536
756,3,UWGS,Offset,57.2783
756,3,UWGS,Skew,18.5295
757,3,UWGS,Offset,644.981
757,3,UWGS,Skew,30.1782
759,3,UWGS,Offset,37682
759,3,UWGS,Skew,2587.81
758,3,UWGS,Offset,2616.16
758,3,UWGS,Skew,87.9292
760,3,UWGS,Offset,3486.22
760,3,UWGS,Skew,126.719
761,3,UWGS,Offset,3999.67
761,3,UWGS,Skew,193.293
762,3,UWGS,Offset,9865.33
762,3,UWGS,Skew,616.764
763,3,UWGS,Offset,1185.67
763,3,UWGS,Skew,41.3591
764,3,UWGS,Offset,335.788
764,3,UWGS,Skew,40.7613
766,3,UWGS,Offset,4471.17
766,3,UWGS,Skew,99.3417
765,3,UWGS,Offset,274.549
765,3,UWGS,Skew,20.8893
767,3,UWGS,Offset,1529.22
767,3,UWGS,Skew,29.6759
769,3,UWGS,Offset,9141.42
769,3,UWGS,Skew,441.764
768,3,UWGS,Offset,2651.18
768,3,UWGS,Skew,135.432
770,3,UWGS,Offset,2800.22
770,3,UWGS,Skew,93.7372
771,3,UWGS,Offset,2555.57
771,3,UWGS,Skew,84.6543
772,3,UWGS,Offset,3621.38
772,3,UWGS,Skew,93.0567
773,3,UWGS,Offset,10374.1
773,3,UWGS,Skew,851.48
774,3,UWGS,Offset,1716.07
774,3,UWGS,Skew,14.2874
775,3,UWGS,Offset,4554.47
775,3,UWGS,Skew,244.907
776,3,UWGS,Offset,1534.74
776,3,UWGS,Skew,67.2497
778,3,UWGS,Offset,689.401
778,3,UWGS,Skew,12.5312
777,3,UWGS,Offset,236.037
777,3,UWGS,Skew,54.9992
780,3,UWGS,Offset,1588.37
780,3,UWGS,Skew,15.7871
779,3,UWGS,Offset,2509.75
779,3,UWGS,Skew,46.2549
781,3,UWGS,Offset,3591.27
781,3,UWGS,Skew,277.358
782,3,UWGS,Offset,43.4096
782,3,UWGS,Skew,51.6674
783,3,UWGS,Offset,1924.87
783,3,UWGS,Skew,71.871
784,3,UWGS,Offset,251.306
784,3,UWGS,Skew,166.075
786,3,UWGS,Offset,4558.51
786,3,UWGS,Skew,184.595
785,3,UWGS,Offset,2380.76
785,3,UWGS,Skew,75.78
788,3,UWGS,Offset,27482.2
788,3,UWGS,Skew,2085.86
787,3,UWGS,Offset,583.392
787,3,UWGS,Skew,1.46845
789,3,UWGS,Offset,1240.6
789,3,UWGS,Skew,86.8172
790,3,UWGS,Offset,1210.2
790,3,UWGS,Skew,96.5351
791,3,UWGS,Offset,2537.85
791,3,UWGS,Skew,71.8216
792,3,UWGS,Offset,3580.26
792,3,UWGS,Skew,150.603
793,3,UWGS,Offset,2634.4
793,3,UWGS,Skew,140.498
795,3,UWGS,Offset,502.682
795,3,UWGS,Skew,9.34603
796,3,UWGS,Offset,2562.16
796,3,UWGS,Skew,137.414
794,3,UWGS,Offset,1252.2
794,3,UWGS,Skew,119.991
797,3,UWGS,Offset,1397.93
797,3,UWGS,Skew,39.0687
798,3,UWGS,Offset,2435.89
798,3,UWGS,Skew,105.928
800,3,UWGS,Offset,1790.2
800,3,UWGS,Skew,3.50734
799,3,UWGS,Offset,1202.32
799,3,UWGS,Skew,33.6101
801,3,UWGS,Offset,2018.72
801,3,UWGS,Skew,37.6899
803,3,UWGS,Offset,4441.03
803,3,UWGS,Skew,328.971
804,3,UWGS,Offset,119.623
804,3,UWGS,Skew,45.2676
802,3,UWGS,Offset,915.49
802,3,UWGS,Skew,65.7823
805,3,UWGS,Offset,4324.41
805,3,UWGS,Skew,90.9198
807,3,UWGS,Offset,3195.23
807,3,UWGS,Skew,206.193
808,3,UWGS,Offset,3213.19
808,3,UWGS,Skew,54.2712
806,3,UWGS,Offset,1946.54
806,3,UWGS,Skew,47.1334
809,3,UWGS,Offset,388.417
809,3,UWGS,Skew,60.12
810,3,UWGS,Offset,933.29
810,3,UWGS,Skew,14.2602
811,3,UWGS,Offset,530.696
811,3,UWGS,Skew,15.0414
812,3,UWGS,Offset,516.397
812,3,UWGS,Skew,5.65094
813,3,UWGS,Offset,3342.1
813,3,UWGS,Skew,102.125
814,3,UWGS,Offset,205.401
814,3,UWGS,Skew,47.0856
815,3,UWGS,Offset,1805.16
815,3,UWGS,Skew,52.8829
817,3,UWGS,Offset,829.529
817,3,UWGS,Skew,6.47038
816,3,UWGS,Offset,2422.37
816,3,UWGS,Skew,73.567
818,3,UWGS,Offset,2599.69
818,3,UWGS,Skew,103.114
819,3,UWGS,Offset,304.056
819,3,UWGS,Skew,98.3672
821,3,UWGS,Offset,2143.73
821,3,UWGS,Skew,22.1686
820,3,UWGS,Offset,2211.51
820,3,UWGS,Skew,141.892
823,3,UWGS,Offset,772.018
823,3,UWGS,Skew,6.09946
822,3,UWGS,Offset,213.583
822,3,UWGS,Skew,1.33983
824,3,UWGS,Offset,3310.81
824,3,UWGS,Skew,146.368
826,3,UWGS,Offset,4090.81
826,3,UWGS,Skew,197.986
827,3,UWGS,Offset,947.139
827,3,UWGS,Skew,5.40609
825,3,UWGS,Offset,2020.35
825,3,UWGS,Skew,106.997
828,3,UWGS,Offset,43.6425
828,3,UWGS,Skew,11.8393
829,3,UWGS,Offset,2432.12
829,3,UWGS,Skew,157.064
830,3,UWGS,Offset,191.716
830,3,UWGS,Skew,223.976
832,3,UWGS,Offset,3311.92
832,3,UWGS,Skew,127.244
831,3,UWGS,Offset,430.124
831,3,UWGS,Skew,83.282
833,3,UWGS,Offset,2595.09
833,3,UWGS,Skew,126.971
834,3,UWGS,Offset,2262.94
834,3,UWGS,Skew,73.206
835,3,UWGS,Offset,1021.76
835,3,UWGS,Skew,79.2546
836,3,UWGS,Offset,32.7341
836,3,UWGS,Skew,14.5659
837,3,UWGS,Offset,1005.08
837,3,UWGS,Skew,82.2767
838,3,UWGS,Offset,1011.1
838,3,UWGS,Skew,91.2072
839,3,UWGS,Offset,148.584
839,3,UWGS,Skew,63.4417
840,3,UWGS,Offset,8083.28
840,3,UWGS,Skew,326.617
842,3,UWGS,Offset,2431.78
842,3,UWGS,Skew,134.122
841,3,UWGS,Offset,1508.43
841,3,UWGS,Skew,65.2513
843,3,UWGS,Offset,729.319
843,3,UWGS,Skew,88.0127
844,3,UWGS,Offset,1864.19
844,3,UWGS,Skew,99.1378
845,3,UWGS,Offset,1037.73
845,3,UWGS,Skew,24.9642
846,3,UWGS,Offset,2777.21
846,3,UWGS,Skew,86.8843
847,3,UWGS,Offset,4038.4
847,3,UWGS,Skew,180.276
848,3,UWGS,Offset,641.342
848,3,UWGS,Skew,15.8813
850,3,UWGS,Offset,587.891
850,3,UWGS,Skew,1.34322
849,3,UWGS,Offset,5494.21
849,3,UWGS,Skew,179.375
851,3,UWGS,Offset,1574.25
